customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_NoInternetService,OnlineBackup_NoInternetService,DeviceProtection_NoInternetService,TechSupport_NoInternetService,StreamingTV_NoInternetService,StreamingMovies_NoInternetService,MultipleLines_NoPhoneService,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster,PCA1,PCA2,PreferenceCluster
8711-LOBKY,1,0,1,1,59,1,0,0,0,0,0,0,0,19.85,1188.25,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.792865452701572,2.240560352360567,3
9134-CEQMF,1,1,1,0,7,1,0,0,0,0,1,1,1,89.5,676.7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.8034809404200767,-2.9170637122371015,1
8985-OOPOS,0,0,0,0,1,1,0,0,1,1,1,1,0,74.1,74.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.142607322912643,0.44454249716921357,0
8800-ZKRFW,0,0,1,1,30,1,0,1,1,1,1,1,1,107.5,3242.5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-3.0644993829972584,0.307941525904187,1
2616-FLVQC,1,0,0,0,64,1,0,0,0,0,0,0,0,19.55,1240.15,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.736500903293369,1.528059388797346,3
9968-FFVVH,1,0,0,0,63,1,1,1,1,1,0,0,0,68.8,4111.35,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,-1.7041400825695001,2.479716413499694,2
3108-PCCGG,1,1,1,0,72,1,1,1,1,0,1,1,0,84.45,5899.85,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-2.6872025065610217,3.546750671766091,2
7993-PYKOF,1,0,1,0,8,1,1,0,0,0,0,0,0,75.0,632.95,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.6994631009512302,-2.5832486749416166,1
8390-FESFV,0,0,0,0,62,1,0,1,1,1,1,1,0,84.5,5193.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.36281303983737,3.0662361362792754,2
3022-BEXHZ,1,0,1,1,67,1,0,1,1,1,1,1,1,111.2,7530.8,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-3.255266549540571,3.86129178472146,2
5027-XWQHA,1,0,0,0,6,1,0,0,0,0,0,0,0,44.75,270.95,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0.1772657286247537,-3.262571927614269,0
6248-TKCQV,0,0,1,1,70,1,1,0,0,1,1,1,1,80.6,5460.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.1779151599060103,3.581662588637823,2
6729-GDNGC,0,1,0,0,20,1,0,0,0,0,1,0,0,80.7,1614.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.8263066545684697,-1.6849068570832473,1
6198-ZFIOJ,0,0,0,0,5,1,0,0,0,0,0,0,0,75.6,402.5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.43747042208222675,-2.6984295537632397,1
5989-OMNJE,0,0,1,1,24,0,1,1,1,0,1,1,0,57.6,1367.75,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1.836708180221326,1.0640982921327216,0
4566-QVRRW,0,0,1,0,11,1,0,0,0,0,0,0,1,44.05,483.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.1687451991907446,-2.8825486551729456,0
1291-CUOCY,1,0,1,0,72,1,0,1,1,1,1,1,1,110.6,7962.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-3.393314454201934,3.658795051549872,2
9795-SHUHB,0,0,1,1,66,1,1,1,0,1,0,0,1,58.2,3810.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.1226399183619855,2.95037029307769,2
3230-IUALN,0,0,1,1,45,1,1,0,1,1,1,1,1,81.0,3533.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.684189503174514,2.6355830126773347,2
0042-RLHYP,0,0,1,1,69,1,0,0,0,0,0,0,0,19.7,1396.9,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.36584563584053,2.850323446701831,3
8519-IMDHU,1,1,1,0,15,1,0,0,0,0,0,1,1,85.6,1345.55,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,-1.5248875473947536,-1.8859569144308712,1
4945-RVMTE,0,0,0,0,28,1,0,0,1,0,1,0,1,59.55,1646.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,-0.8457850310395153,-0.9022171215171843,0
0201-OAMXR,0,0,0,0,70,1,1,1,1,1,1,1,0,115.55,8127.6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.6664188418971433,2.80144313988229,2
1866-NXPSP,0,0,0,0,36,1,1,1,1,1,0,1,1,75.55,2680.15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.6094392929573484,1.2664278122394026,2
3372-KWFBM,1,1,0,0,16,1,0,0,0,0,1,0,1,86.6,1281.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.6464441798206748,-3.125762706698966,1
7831-QGOXH,0,0,0,0,18,1,0,0,0,0,1,0,1,85.2,1553.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.4634650390553323,-2.8525566386775356,1
6393-WRYZE,0,0,1,0,34,1,0,0,0,0,1,1,1,97.65,3207.55,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.2232496233948122,-1.6988636120500349,1
3941-XTSKM,1,0,1,1,42,0,0,1,1,0,0,1,1,45.1,2049.05,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.2315132415107417,1.4813646305625958,0
1661-CZBAU,1,0,0,0,48,1,1,0,0,1,0,1,1,70.95,3629.2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,-1.590355789385269,1.5458536302607702,2
6599-RCLCJ,1,0,1,0,47,1,0,1,1,1,1,1,1,109.55,5124.55,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-3.5319250619318603,-0.09976172406087916,1
9831-BPFRI,0,0,1,1,39,1,0,1,1,1,0,0,1,89.55,3474.45,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-2.2428293575348803,0.600347653067097,1
5158-RIVOP,0,0,1,1,11,1,0,0,0,0,0,0,0,20.9,202.3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,5.6401846287415935,1.7772157696471875,3
9788-YTFGE,1,0,0,0,7,1,0,0,0,0,0,0,1,19.95,147.5,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.597426781786239,-1.2534571544673976,3
9277-JOOMO,0,0,0,0,3,1,0,0,0,0,0,0,0,24.6,86.35,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2,5.580521804431771,-0.9344611886879228,3
1907-YLNYW,1,0,0,0,8,1,1,0,1,0,0,1,1,66.7,579.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-1.2089439299448397,-1.7693452828077374,0
1725-MIMXW,1,0,0,1,1,1,0,0,0,0,0,0,1,19.45,19.45,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.579579705615921,-1.5860033074960738,3
8947-YRTDV,1,0,1,1,32,1,1,1,1,0,0,1,0,94.8,3131.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-1.4257925325643015,1.547099224868054,2
3161-ONRWK,1,0,1,1,60,1,1,1,1,1,0,0,1,65.85,3928.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,-1.6296263449304855,2.816366021052434,2
0114-RSRRW,0,0,1,0,10,1,0,0,0,0,0,0,1,19.95,187.75,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2,5.1503149435403754,-0.3425679842911131,3
4565-NLZBV,0,0,1,0,71,1,0,0,0,0,0,0,1,24.65,1710.15,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,4.696099597628524,2.621910269392768,3
0031-PVLZI,0,0,1,1,4,1,0,0,0,0,0,0,0,20.35,76.35,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.750228382560634,-0.9257814315667143,3
7206-GZCDC,0,1,0,0,1,1,0,0,0,0,0,0,1,69.25,69.25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.7062171792802928,-3.9864249128929927,1
6682-VCIXC,0,0,1,1,43,0,1,1,0,1,1,0,1,51.25,2151.6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1.541229435078639,1.9644838287350357,0
4791-QRGMF,1,0,1,0,59,1,0,0,1,0,1,1,1,99.5,5961.1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-2.6725727881080714,1.4057622384118793,2
6475-VHUIZ,0,0,1,0,23,1,0,0,1,1,0,0,0,54.25,1221.55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.6218224998716886,-1.0351900217702397,0
3910-MRQOY,0,0,1,0,72,1,0,0,0,0,0,0,0,19.4,1496.45,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.25674043296213,2.5490000319288892,3
0661-WCQNQ,1,0,1,0,22,1,1,0,0,1,0,0,1,56.25,1292.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.5880423746508288,0.8081039218286497,0
7537-RBWEA,0,0,0,0,1,0,0,0,0,0,0,0,1,25.15,25.15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.6133086545353721,-2.762281820286589,0
4656-CAURT,1,0,0,0,69,1,0,0,0,0,0,0,0,23.95,1713.1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.027961576389654,2.3186704474560447,3
0121-SNYRK,1,0,0,0,50,0,1,0,0,1,0,0,1,35.4,1748.9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.30385124713754924,0.25236435574202565,0
1768-ZAIFU,0,1,0,0,1,0,0,0,0,0,0,0,1,25.2,25.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.2826921467285301,-3.935237782060931,0
4671-LXRDQ,1,0,0,0,2,1,0,0,0,0,0,0,1,45.0,96.45,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0.4881264058262555,-3.128797557149902,0
3733-LSYCE,0,0,1,0,15,1,0,1,0,0,0,0,0,75.35,1114.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-0.5134313711991548,-1.0972849828640996,1
6265-FRMTQ,1,0,0,0,31,1,0,0,0,0,0,0,0,20.4,609.1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.513541210915323,1.332734207544863,3
1934-SJVJK,1,0,0,0,1,1,0,0,0,0,0,0,0,20.15,20.15,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.734876295448843,-1.7819601034021877,3
3838-OZURD,1,0,1,0,66,1,0,1,1,0,1,1,1,105.0,7133.25,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-3.2448526626222747,0.8774981498347544,1
1371-DWPAZ,0,0,1,1,0,0,1,1,1,1,1,0,0,56.05,2283.3004408418656,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.4702855889118245,2.252926550170904,0
9269-CQOOL,1,0,0,1,3,1,0,0,0,0,1,0,1,54.7,169.45,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,-0.2806800208554364,-2.074445842683671,0
2017-CCBLH,0,0,0,0,8,1,0,0,0,0,0,0,0,20.0,141.6,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.993110772123283,0.4795583360725708,3
7690-KPNCU,1,0,1,1,64,1,1,0,1,0,1,1,1,73.05,4688.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-1.9159232198421712,2.6979957471939615,2
0536-BGFMZ,0,0,1,0,28,1,0,0,0,0,0,0,0,20.5,563.05,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.6846273370059395,-0.25543098366558065,3
2293-IJWPS,0,0,1,0,57,1,0,0,1,0,1,1,1,100.75,5985.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-2.5390066255963064,1.980820235499006,2
2845-HSJCY,0,0,1,1,14,1,0,0,1,0,0,1,1,87.25,1258.6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.762841609058544,-1.7903208204457632,1
5469-NUJUR,1,0,0,0,19,1,0,0,0,0,0,0,1,19.95,373.5,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,5.690840257171092,0.5210636539724296,3
1184-PJVDB,1,0,1,0,10,1,0,0,0,0,1,0,1,79.95,857.2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.1368104754326722,-2.8673177877509612,1
2625-TRCZQ,0,0,1,0,51,0,0,1,0,0,1,1,1,49.65,2553.35,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-1.7170195129232273,-0.7865041925091788,0
4102-HLENU,0,0,1,0,67,1,1,1,1,0,0,0,0,65.65,4322.85,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,-1.0034660723834514,2.5587962346706,2
7266-GSSJX,1,0,1,1,11,1,0,0,0,0,0,0,1,20.45,250.8,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5.068234757479709,-0.7631928543229716,3
7722-VJRQD,1,0,1,1,72,0,1,0,1,1,1,1,0,60.95,4549.05,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-1.9838408029262031,3.6056789516610976,2
7073-QETQY,1,0,1,1,66,1,0,0,0,0,0,0,1,20.35,1359.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,4.862024551889728,1.419174503770121,3
9415-DPEWS,0,0,0,0,18,1,0,0,0,1,1,0,1,88.35,1639.3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.8022565426065085,-2.4055758765549484,1
5624-RYAMH,0,0,0,0,9,1,0,0,0,0,0,0,1,19.5,178.85,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,5.0428960946474435,-1.6049867702408482,3
0196-JTUQI,0,0,0,0,9,1,0,0,0,0,0,0,1,75.2,633.85,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,-0.548816243602523,-1.9397381445342943,1
7130-YXBRO,1,0,1,0,48,1,1,1,1,0,1,1,1,111.45,5315.1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,-3.23491984018016,1.3030000291082888,2
9272-LSVYH,1,0,0,0,10,1,0,0,0,0,0,0,0,70.15,735.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0.35942266796815125,-2.4098718892639464,3
7943-RQCHR,0,0,0,0,9,1,0,0,0,0,1,1,1,94.75,889.9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.863266663396788,-2.862097932291677,1
3793-MMFUH,0,1,0,0,13,1,0,0,0,0,1,1,1,95.05,1290.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.1196841323513342,-2.945667729513398,1
3249-ZPQRG,1,0,0,0,4,1,0,1,0,0,0,0,0,78.45,330.05,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.9343869283242419,-2.9862480097859385,1
2568-BRGYX,1,0,0,0,4,1,0,0,0,0,0,0,1,70.2,237.95,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.5248593593068719,-3.7108048967887015,1
3084-DOWLE,0,0,1,0,72,1,1,1,1,1,1,1,0,92.0,6474.4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.9149127812111613,4.250047343508716,2
1084-MNSMJ,0,0,1,1,51,1,1,1,1,1,1,1,0,85.5,4421.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-2.275144036084232,3.784433437300119,2
7721-JXEAW,1,0,1,0,59,0,0,1,0,0,0,1,1,41.05,2452.7,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.2275411574452517,-0.6694095545238585,0
7249-WBIYX,1,0,1,0,10,1,0,0,0,0,1,0,1,85.6,813.85,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.4260786746677556,-2.6477234486756847,1
4238-HFHSN,1,1,1,0,61,1,0,1,0,0,0,0,1,82.15,4904.85,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.9120199601266172,-0.7836689851760293,1
6250-CGGUN,1,0,0,0,54,1,1,0,1,1,0,0,0,84.4,4484.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-1.6598229649458929,0.7871269653522862,2
5478-JJVZK,0,0,0,0,33,1,1,1,0,0,0,0,1,60.9,2033.85,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,-0.6514873595337629,-0.8263992715782296,0
7596-IIWYC,0,0,0,0,27,1,0,0,0,0,0,0,1,20.25,538.2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.269420217893236,1.0931198987001491,3
6567-HOOPW,0,1,0,0,1,1,0,0,0,0,1,0,1,79.2,79.2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.1942756770876721,-3.760414501600705,1
9793-WECQC,1,0,0,0,23,1,0,1,0,0,1,1,0,95.3,2192.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,-1.1729644773232135,-1.2235384801526819,1
4291-HPAXL,1,0,0,1,1,1,0,0,0,0,0,0,0,19.85,19.85,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.978568827269956,-0.8382427832236687,3
8999-YPYBV,1,0,1,1,45,1,1,1,1,1,1,1,1,84.35,3858.05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-2.0765782545358618,3.000816224492563,2
1839-FBNFR,0,0,1,1,39,1,0,0,0,0,0,0,1,19.85,854.8,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,5.248035050065145,2.1284594325867534,3
3164-AALRN,1,0,0,0,5,1,0,0,1,0,1,1,1,70.0,347.4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,-0.8640880698869557,-1.0780318628551404,0
3071-MVJCD,1,0,1,1,72,1,1,1,1,1,1,0,0,82.3,5815.15,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,-2.270165820260979,4.292817867583145,2
1697-BCSHV,0,0,1,1,58,1,0,1,0,0,1,0,1,66.8,3970.4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,-1.392706345378465,0.8835183294918513,0
0562-KBDVM,0,0,0,0,70,0,1,1,1,1,0,0,1,44.6,3058.15,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-1.5515145191610944,2.2688087641201173,0
1131-SUEKT,1,0,1,1,61,1,0,1,0,1,1,1,1,98.45,6145.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-2.491239974149076,2.5726258115637717,2
3717-OEAUQ,1,0,0,0,2,1,0,0,0,0,0,0,0,70.7,129.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0.430978305983757,-2.6220696425182926,3
4538-WNTMJ,0,0,1,1,46,1,0,0,0,0,0,0,0,24.95,1165.9,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,2,5.449079045924889,1.8517203036276695,3
3334-CTHOL,0,0,0,0,1,1,0,0,0,0,0,0,1,49.95,49.95,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,-0.1703212627758573,-2.5055885452353834,0
4704-ERYFC,0,0,1,0,22,1,0,0,0,0,0,0,1,69.25,1554.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-0.7472153579227595,-2.8026255921736034,1
9432-RUVSL,0,0,0,0,48,1,1,0,1,1,1,1,1,102.5,4904.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-2.6353482219986413,2.2672187363703595,2
8060-HIWJJ,1,0,0,0,64,1,0,1,1,1,1,1,0,86.55,5632.55,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-2.416196408441115,3.181713011627862,2
7684-XSZIY,1,0,1,1,72,1,0,0,0,0,0,0,0,24.3,1643.25,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.060436537606277,3.1567251410422914,3
9089-UOWJG,0,0,1,1,12,1,0,0,1,0,1,0,1,58.35,740.55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,-0.6643865649212872,-0.46577923712655156,0
8621-MNIHH,0,1,1,0,34,1,0,1,1,0,0,1,1,94.25,3217.55,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.7021161237387776,-1.4391777511503006,1
8039-ACLPL,0,0,1,1,72,1,1,1,1,0,0,1,0,68.75,4888.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.5262007896040652,3.522400419687725,2
9885-AIBVB,1,0,1,0,29,1,0,1,1,0,0,0,1,85.8,2440.25,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.784767377792277,-1.0697629289114126,1
1934-MKPXS,1,0,1,1,33,1,0,0,0,0,0,0,0,20.1,620.55,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,5.46049293996754,1.7827914709527257,3
2592-YKDIF,0,0,0,0,1,1,0,0,0,0,0,0,0,20.35,20.35,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.871700397731601,-1.1999768358371803,3
2272-JKMSI,0,0,1,1,62,1,0,1,1,1,1,1,1,110.8,6840.95,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-3.445819638862418,2.473475016300668,2
0471-LVHGK,1,0,1,0,41,1,0,0,1,0,1,1,1,73.0,3001.2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-2.068087954664263,0.14031264990070133,2
9518-RWHZL,0,0,0,0,64,1,0,0,1,0,1,1,1,100.05,6254.2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-2.66875561096407,1.1121400603910139,2
8714-CTZJW,0,0,0,0,4,1,0,0,1,0,0,1,1,82.85,319.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-1.0896556675954858,-1.695388672256906,1
3569-EDBPQ,0,0,0,0,24,1,1,0,0,1,0,0,1,84.35,1938.05,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.553782443153419,-1.5045970572376834,1
3131-NWVFJ,0,0,1,1,14,1,0,0,0,0,0,0,0,19.55,294.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,5.91411243413144,0.9924962780068464,3
7521-YXVZY,1,0,0,1,3,1,0,0,0,0,0,0,0,19.95,58.3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,5.968057468377729,-0.8007695089232927,3
5419-CONWX,0,1,0,0,4,1,0,1,1,0,1,1,1,99.8,442.85,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,-2.34877545613004,-1.9143216938737968,1
6240-EURKS,0,0,0,1,18,0,0,0,0,0,0,1,1,35.0,553.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.5673612304235174,-2.795238473691811,0
2373-NTKOD,1,0,0,0,8,1,0,0,0,0,1,1,1,66.25,546.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,-0.9539649472198239,-2.3233588717338427,0
1970-KKFWL,0,0,0,0,35,1,0,0,0,0,0,0,0,23.3,797.1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,5.21109752777492,1.6466440768937411,3
6960-HVYXR,0,0,0,0,1,1,0,0,0,0,0,0,0,76.0,76.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-0.5474926624252182,-3.38877370899716,1
9337-SRRNI,1,0,0,1,66,1,0,0,0,0,0,0,1,25.3,1673.8,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,4.868079862048689,2.4839676543431928,3
0895-UADGO,1,0,0,1,8,0,1,0,0,1,0,1,1,44.55,343.45,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.3482729107190841,0.37719083479988746,0
5678-VFNEQ,0,0,1,0,71,1,1,0,1,0,1,1,1,104.1,7412.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.0205939345821573,2.808486834023943,2
5977-CKHON,0,0,1,1,43,1,0,0,1,0,0,1,1,92.55,4039.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,-1.826411747338545,0.4567100306501498,1
7024-OHCCK,0,1,0,0,2,1,0,0,0,0,1,1,1,93.85,170.85,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-1.977662951011672,-3.2792340549442955,1
2692-BUCFV,1,1,0,0,29,1,0,1,1,0,1,1,1,101.45,2948.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,-2.506224548334559,-0.6028399490967145,1
7861-UVUFT,0,0,1,0,15,1,0,0,1,0,1,0,1,84.3,1308.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,-1.5963057472118976,-2.3563575947608,1
1830-GGFNM,1,0,1,1,65,1,1,1,1,1,0,0,0,94.55,6078.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-2.203949690756229,3.7651965099446665,2
5302-BDJNT,1,0,0,0,35,1,0,0,1,1,1,0,0,95.5,3418.2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,-2.0219378897142715,-0.7683481751592988,1
5223-UZAVK,1,0,0,0,64,1,1,1,0,0,1,1,1,100.3,6603.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-2.576587191800574,1.8767556573419621,2
4859-ZSRDZ,0,0,1,1,58,0,0,0,1,1,1,1,1,55.5,3166.9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.746889893899094,2.6374620786245635,0
